StockCode,Description,Avg_Price,Total_Quantity,Total_Revenue,Transaction_Count,Competitor_A_Price,Competitor_B_Price,Competitor_C_Price,Market_Avg_Price,Price_vs_Market_Pct,Pricing_Flag,Elasticity,Elasticity_Category,Recommended_Price_Change,Final_Recommendation,Price_Change_Factor,Recommended_Price,Price_Difference,Pct_Price_Change,Estimated_Qty_Change_Pct,Estimated_New_Qty,Current_Revenue,Projected_Revenue,Revenue_Uplift
21055,TOOL BOX SOFT TOY ,8.95,187,1673.6499999999999,99,7.8,9.24,9.73,8.92,0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.95,0.0,0.0,-0.0,187.0,1673.6499999999999,1673.6499999999999,0.0
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,2.1927906976744183,954,1673.1599999999999,40,1.9,2.12,2.55,2.19,0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.19,-0.0,0.0,-0.0,954.0,2091.922325581395,2089.2599999999998,-2.66
22154,ANGEL DECORATION 3 BUTTONS ,0.419136690647482,4085,1672.5,127,0.39,0.43,0.47,0.43,-2.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,4085.0,1712.173381294964,1715.7,3.53
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,1.2455555555555555,1430,1672.3,84,1.1,1.24,1.36,1.23,1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,1430.0,1781.1444444444444,1787.5,6.36
90167,BEADED LOVE HEART JEWELLERY SET,0.8413333333333334,2098,1667.86,75,0.72,0.84,0.98,0.85,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,-0.0,0.0,-0.0,2098.0,1765.1173333333334,1762.32,-2.8
85221,ASSORTED COLOUR SILK COIN PURSE,0.8854545454545455,3551,1667.5900000000001,43,0.84,0.92,1.0,0.92,-3.8, Competitive — Monitor,-4.253,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,0.89,0.0,0.0,-0.0,3551.0,3144.249090909091,3160.39,16.14
21710,FOLDING UMBRELLA  PINK/WHITE  SPOT,4.4,613,1666.35,58,4.13,4.25,5.06,4.48,-1.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.4,0.0,0.0,-0.0,613.0,2697.2000000000003,2697.2000000000003,0.0
22452,MEASURING TAPE RUSSIAN DOLL PINK,2.930769230769231,589,1665.15,104,2.76,2.85,3.22,2.94,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.93,-0.0,0.0,-0.0,589.0,1726.223076923077,1725.77,-0.45
22572,ROCKING HORSE GREEN CHRISTMAS ,0.8451552795031055,2039,1658.27,150,0.8,0.9,0.95,0.88,-4.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,2039.0,1723.2716149068322,1733.1499999999999,9.88
15044C,PURPLE PAPER PARASOL,2.926923076923077,594,1657.9,101,2.54,2.72,3.34,2.87,2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.93,0.0,0.0,-0.0,594.0,1738.592307692308,1740.42,1.83
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,8.450000000000001,310,1654.5,24,7.52,8.43,9.39,8.45,0.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,8.45,-0.0,0.0,-0.0,310.0,2619.5000000000005,2619.5,-0.0
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,5.389097744360902,313,1652.75,132,4.99,5.75,5.82,5.52,-2.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.39,0.0,0.0,-0.0,313.0,1686.7875939849623,1687.07,0.28
22755,SMALL PURPLE BABUSHKA NOTEBOOK ,0.8459192825112107,2012,1650.9199999999998,212,0.78,0.86,1.01,0.88,-3.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,2012.0,1701.989596412556,1710.2,8.21
21829,DINOSAUR KEYRINGS ASSORTED,0.20930635838150288,7934,1649.9399999999998,171,0.18,0.21,0.24,0.21,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.21,0.0,0.0,-0.0,7934.0,1660.636647398844,1666.1399999999999,5.5
21788,KIDS RAIN MAC BLUE,0.8448275862068966,2039,1646.75,109,0.79,0.81,0.98,0.86,-1.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,-0.0,0.0,-0.0,2039.0,1722.603448275862,1712.76,-9.84
21204,DAISIES  HONEYCOMB GARLAND ,1.6352631578947368,1059,1646.55,93,1.43,1.59,1.82,1.61,1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.64,0.0,0.0,-0.0,1059.0,1731.7436842105262,1736.76,5.02
21327,SKULLS WRITING SET ,1.6490196078431372,997,1642.6499999999999,197,1.44,1.74,1.82,1.67,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.65,0.0,0.0,-0.0,997.0,1644.0725490196078,1645.05,0.98
84828,JUNGLE POPSICLES ICE LOLLY HOLDERS,1.2423387096774194,1350,1641.9,123,1.12,1.25,1.38,1.25,-0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,1350.0,1677.1572580645163,1674.0,-3.16
21696,SMALL SILVER TRELLIS CANDLEPOT,2.95,556,1640.2000000000003,69,2.68,2.96,3.28,2.97,-0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.95,0.0,0.0,-0.0,556.0,1640.2,1640.2,0.0
21821,GLITTER STAR GARLAND WITH BELLS ,3.7450684931506846,443,1639.65,69,3.4,3.51,4.24,3.72,0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.75,0.0,0.0,-0.0,443.0,1659.0653424657532,1661.25,2.18
21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,1.926,874,1639.5,72,1.65,1.78,2.18,1.87,3.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.93,0.0,0.0,-0.0,874.0,1683.3239999999998,1686.82,3.5
85060,WOOD FAN WITH FLOWER DESIGN,1.232027027027027,1391,1638.43,74,1.16,1.32,1.39,1.29,-4.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.23,-0.0,0.0,-0.0,1391.0,1713.7495945945946,1710.93,-2.82
22066,LOVE HEART TRINKET POT,1.4423076923076923,1181,1635.6499999999999,123,1.26,1.41,1.54,1.4,3.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.44,-0.0,0.0,-0.0,1181.0,1703.3653846153845,1700.6399999999999,-2.73
21687,SILVER PLATE CANDLE BOWL LARGE,3.733448275862069,450,1634.58,78,3.22,3.8,4.2,3.74,-0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.73,-0.0,0.0,-0.0,450.0,1680.051724137931,1678.5,-1.55
22842,BISCUIT TIN VINTAGE RED,6.691463414634147,252,1633.8,80,6.28,6.24,7.2,6.57,1.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.69,-0.0,0.0,-0.0,252.0,1686.248780487805,1685.88,-0.37
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,0.8478804347826087,1972,1630.96,174,0.8,0.87,0.91,0.86,-1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,1972.0,1672.0202173913042,1676.2,4.18
21593,SWALLOW CIGAR BOX MATCHES ,1.2480208333333334,1391,1629.31,93,1.17,1.33,1.49,1.33,-6.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,1391.0,1735.9969791666667,1738.75,2.75
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,2.9312500000000004,562,1625.1000000000001,61,2.73,2.97,3.34,3.01,-2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.93,-0.0,0.0,-0.0,562.0,1647.3625000000002,1646.66,-0.7
21357,TOAST ITS - DINOSAUR,1.2464457831325302,1301,1619.17,156,1.14,1.17,1.43,1.25,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,1301.0,1621.6259638554218,1626.25,4.62
21705,BAG 500g SWIRLY MARBLES,1.6292207792207791,1043,1615.3499999999997,76,1.47,1.65,1.81,1.64,-0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.63,0.0,0.0,-0.0,1043.0,1699.2772727272727,1700.09,0.81
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,2.1,768,1612.8000000000002,88,1.8,2.19,2.49,2.16,-2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.1,0.0,0.0,-0.0,768.0,1612.8000000000002,1612.8000000000002,0.0
22525,CHILDRENS GARDEN GLOVES PINK,1.247091836734694,1299,1612.35,192,1.11,1.23,1.43,1.26,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,1299.0,1619.9722959183673,1623.75,3.78
21191,LARGE WHITE HONEYCOMB PAPER BELL  ,2.062727272727273,850,1607.0600000000002,76,1.83,2.19,2.4,2.14,-3.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.06,-0.0,0.0,-0.0,850.0,1753.318181818182,1751.0,-2.32
21659,GLASS CAKE STAND,14.87280701754386,111,1606.6499999999999,56,13.03,15.23,16.44,14.9,-0.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,14.87,-0.0,0.0,-0.0,111.0,1650.8815789473683,1650.57,-0.31
21215, IVORY PAPER CUP CAKE CASES ,0.5397637795275592,3268,1604.74,121,0.5,0.57,0.64,0.57,-5.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.54,0.0,0.0,-0.0,3268.0,1763.9480314960633,1764.72,0.77
20752,RETRO BLUE SPOTTY WASHING UP GLOVES,2.061890243902439,978,1603.8000000000002,162,1.85,2.1,2.42,2.12,-2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.06,-0.0,0.0,-0.0,978.0,2016.5286585365855,2014.68,-1.85
72799E,IVORY PILLAR CANDLE SILVER FLOCK,2.801063829787234,768,1603.2000000000003,89,2.4,2.64,3.3,2.78,0.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.8,-0.0,0.0,-0.0,768.0,2151.217021276596,2150.3999999999996,-0.82
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,1.2370454545454546,1326,1602.78,43,1.08,1.2,1.33,1.2,3.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,0.0,0.0,-0.0,1326.0,1640.3222727272728,1644.24,3.92
21917,SET 12 KIDS  WHITE CHALK STICKS,0.41883495145631067,3860,1599.6,200,0.38,0.4,0.46,0.41,2.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,3860.0,1616.7029126213592,1621.2,4.5
22500,SET OF 2 TINS JARDIN DE PROVENCE,4.942783505154639,326,1596.9,96,4.24,5.27,5.4,4.97,-0.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.94,-0.0,0.0,-0.0,326.0,1611.3474226804124,1610.44,-0.91
21645,ASSORTED TUTTI FRUTTI ROUND BOX,1.65,967,1595.5499999999997,114,1.54,1.72,1.8,1.69,-2.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.65,0.0,0.0,-0.0,967.0,1595.55,1595.55,0.0
21789,KIDS RAIN MAC PINK,0.8429824561403508,1983,1594.35,112,0.76,0.87,0.99,0.87,-3.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,-0.0,0.0,-0.0,1983.0,1671.6342105263157,1665.72,-5.91
21519,GIN & TONIC DIET GREETING CARD ,0.41119047619047616,3908,1593.12,250,0.37,0.4,0.43,0.4,2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.41,-0.0,0.0,-0.0,3908.0,1606.9323809523808,1602.28,-4.65
84356,POMPOM CURTAIN,6.460204081632654,324,1591.8000000000002,49,5.87,6.13,6.86,6.29,2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.46,-0.0,0.0,-0.0,324.0,2093.10612244898,2093.04,-0.07
35160,BUDDHA INCENSE HOLDER ASSORTED,0.8152830188679245,2176,1587.24,53,0.76,0.85,0.89,0.83,-1.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.82,0.0,0.0,-0.0,2176.0,1774.0558490566038,1784.32,10.26
21529,RETRO SPOT CERAMIC TOASTRACK,3.424789915966387,472,1583.4,115,3.03,3.41,3.7,3.38,1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.42,-0.0,0.0,-0.0,472.0,1616.5008403361346,1614.24,-2.26
20770,ABSTRACT CIRCLE JOURNAL ,2.4050561797752805,798,1582.2,88,2.21,2.3,2.61,2.37,1.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.41,0.0,0.0,-0.0,798.0,1919.2348314606738,1923.18,3.95
20990,SPRING FLOWER CHOPSTICKS SET/5,1.94,857,1581.1499999999999,87,1.76,1.98,2.27,2.0,-3.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.94,0.0,0.0,-0.0,857.0,1662.58,1662.58,0.0
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",0.8490972222222222,1973,1578.77,142,0.74,0.79,0.96,0.83,2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,1973.0,1675.2688194444443,1677.05,1.78
21224,SET/4 SKULL BADGES,1.2472058823529413,1266,1578.7,131,1.17,1.21,1.31,1.23,1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.25,0.0,0.0,-0.0,1266.0,1578.9626470588237,1582.5,3.54
21283,NATURAL BARK CANDLE SMALL,3.1875,516,1578.0,68,2.96,3.17,3.55,3.23,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.19,0.0,0.0,-0.0,516.0,1644.75,1646.04,1.29
84969,ASSORTED COLOUR SET 6 TEASPOONS,4.25,371,1576.75,101,3.89,4.01,4.72,4.21,1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.25,0.0,0.0,-0.0,371.0,1576.75,1576.75,0.0
84813,SET OF 4 DIAMOND NAPKIN RINGS,11.064893617021276,234,1575.5,47,10.35,11.92,11.81,11.36,-2.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,11.06,-0.0,0.0,-0.0,234.0,2589.1851063829786,2588.04,-1.15
21761,WOOD AND GLASS MEDICINE CABINET,29.3875,57,1575.15,16,27.53,28.02,33.84,29.8,-1.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,29.39,0.0,0.0,-0.0,57.0,1675.0874999999999,1675.23,0.14
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,1.6340909090909088,1019,1573.35,82,1.5,1.54,1.89,1.64,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.63,-0.0,0.0,-0.0,1019.0,1665.1386363636361,1660.9699999999998,-4.17
22907,PACK OF 20 NAPKINS PANTRY DESIGN,0.8390909090909091,2088,1573.1999999999998,148,0.78,0.8,0.97,0.85,-1.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.84,0.0,0.0,-0.0,2088.0,1752.0218181818182,1753.9199999999998,1.9
22021,BLUE FELT EASTER EGG BASKET,1.6406666666666667,981,1571.85,145,1.51,1.71,1.9,1.71,-4.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.64,-0.0,0.0,-0.0,981.0,1609.4940000000001,1608.84,-0.65
22152,PLACE SETTING WHITE STAR,0.41867647058823526,3888,1571.76,130,0.38,0.41,0.44,0.41,2.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,3888.0,1627.8141176470588,1632.96,5.15
22405,MONEY BOX POCKET MONEY DESIGN,1.2448299319727891,1280,1570.36,143,1.14,1.26,1.49,1.3,-4.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.24,-0.0,0.0,-0.0,1280.0,1593.38231292517,1587.2,-6.18
21099,SET/6 STRAWBERRY PAPER CUPS,0.6328125,13382,1570.3,29,0.59,0.58,0.74,0.64,-1.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.63,-0.0,0.0,-0.0,13382.0,8468.296875,8430.66,-37.64
22807,SET OF 6 T-LIGHTS TOADSTOOLS,2.9313953488372095,556,1568.2,81,2.54,2.71,3.48,2.91,0.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.93,-0.0,0.0,-0.0,556.0,1629.8558139534885,1629.0800000000002,-0.78
22270,HAPPY EASTER HANGING DECORATION,3.7424999999999997,427,1566.69,87,3.51,3.71,3.94,3.72,0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.74,-0.0,0.0,-0.0,427.0,1598.0475,1596.98,-1.07
22231,JIGSAW TREE WITH BIRDHOUSE,1.4451219512195121,1112,1564.3999999999999,119,1.35,1.52,1.72,1.53,-5.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.45,0.0,0.0,-0.0,1112.0,1606.9756097560976,1612.3999999999999,5.42
84944,SET OF 6 KASHMIR FOLKART BAUBLES,4.25,368,1564.0,85,3.62,4.51,4.98,4.37,-2.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.25,0.0,0.0,-0.0,368.0,1564.0,1564.0,0.0
21126,SET OF 6 GIRLS CELEBRATION CANDLES,1.2101333333333335,1726,1563.74,144,1.13,1.13,1.42,1.23,-1.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.21,-0.0,0.0,-0.0,1726.0,2088.6901333333335,2088.46,-0.23
22754,SMALL RED BABUSHKA NOTEBOOK ,0.84545,1908,1562.52,193,0.73,0.85,0.9,0.83,1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,1908.0,1613.1186,1621.8,8.68
21680,WOODLAND  STICKERS,0.8474509803921568,1926,1562.2199999999998,100,0.75,0.9,0.98,0.88,-3.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,1926.0,1632.190588235294,1637.1,4.91
21548,CERAMIC BIRDHOUSE FINCH BLUE ROOF,2.9182352941176473,650,1562.15,77,2.7,2.87,3.48,3.02,-3.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.92,0.0,0.0,-0.0,650.0,1896.8529411764707,1898.0,1.15
22281,EASTER TREE YELLOW BIRDS,5.890178571428572,317,1561.5500000000002,55,5.1,6.2,6.78,6.03,-2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,5.89,-0.0,0.0,-0.0,317.0,1867.1866071428572,1867.1299999999999,-0.06
22142,CHRISTMAS CRAFT WHITE FAIRY ,1.444074074074074,1125,1559.25,125,1.35,1.36,1.64,1.45,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.44,-0.0,0.0,-0.0,1125.0,1624.5833333333333,1620.0,-4.58
85227,SET/6 3D KIT CARDS FOR KIDS,0.8487116564417179,1893,1558.6499999999999,151,0.79,0.91,1.01,0.9,-5.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.85,0.0,0.0,-0.0,1893.0,1606.611165644172,1609.05,2.44
21846,PINK DIAMANTE PEN IN GIFT BOX,3.6954545454545453,900,1557.6,64,3.33,3.84,4.13,3.77,-2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.7,0.0,0.0,-0.0,900.0,3325.909090909091,3330.0,4.09
22537,MAGIC DRAWING SLATE DINOSAUR,0.4178181818181818,3927,1557.18,156,0.36,0.45,0.48,0.43,-2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,3927.0,1640.772,1649.34,8.57
21823,PAINTED METAL HEART WITH HOLLY BELL,1.4481981981981982,1087,1556.9499999999998,101,1.27,1.49,1.62,1.46,-0.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.45,0.0,0.0,-0.0,1087.0,1574.1914414414414,1576.1499999999999,1.96
21693,SMALL HAMMERED SILVER CANDLEPOT ,2.9440298507462686,527,1552.2500000000002,61,2.68,2.88,3.5,3.02,-2.5, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.94,-0.0,0.0,-0.0,527.0,1551.5037313432836,1549.3799999999999,-2.12
85199L,LARGE HANGING IVORY & RED WOOD BIRD,0.6472519083969466,2467,1551.71,128,0.61,0.69,0.69,0.66,-1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.65,0.0,0.0,-0.0,2467.0,1596.7704580152672,1603.55,6.78
22184,CAKE STAND VICTORIAN FILIGREE LARGE,7.550735294117648,261,1549.7,67,6.9,7.28,8.5,7.56,-0.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,7.55,-0.0,0.0,-0.0,261.0,1970.7419117647062,1970.55,-0.19
21280,VINTAGE KITCHEN PRINT VEGETABLES,2.2609756097560973,3251,1548.45,41,1.98,2.2,2.61,2.26,0.0, Competitive — Monitor,-9.296,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,2.26,-0.0,0.0,-0.0,3251.0,7350.431707317072,7347.259999999999,-3.17
85132B,CHARLIE AND LOLA TABLE TINS,6.997619047619047,382,1544.9,42,6.39,7.22,8.18,7.26,-3.6, Competitive — Monitor,-5.152,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,7.0,0.0,0.0,-0.0,382.0,2673.090476190476,2674.0,0.91
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,2.769298245614035,680,1544.4,110,2.5,2.89,3.15,2.85,-2.8, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.77,0.0,0.0,-0.0,680.0,1883.1228070175437,1883.6,0.48
21276,TWO EMBOSSED HEART MINI DRAWERS,3.8785714285714286,676,1544.2,28,3.6,4.15,4.6,4.12,-5.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.88,0.0,0.0,-0.0,676.0,2621.9142857142856,2622.88,0.97
84507B,STRIPES DESIGN MONKEY DOLL,2.3309210526315787,1288,1543.8,75,2.01,2.22,2.78,2.34,-0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.33,-0.0,0.0,-0.0,1288.0,3002.226315789473,3001.04,-1.19
21895,POTTING SHED SOW 'N' GROW SET,4.2021428571428565,529,1540.25,70,3.89,4.4,4.45,4.25,-1.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,4.2,-0.0,0.0,-0.0,529.0,2222.933571428571,2221.8,-1.13
22155,STAR DECORATION RUSTIC,0.42,3662,1538.04,144,0.38,0.44,0.47,0.43,-2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.42,0.0,0.0,-0.0,3662.0,1538.04,1538.04,0.0
85222,ASSORTED COLOUR SILK COSMETIC PURSE,1.9022727272727273,1395,1537.5,41,1.8,1.77,2.0,1.86,2.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.9,-0.0,0.0,-0.0,1395.0,2653.6704545454545,2650.5,-3.17
20684,STRAWBERRY DREAM CHILDS UMBRELLA,3.2381889763779528,484,1534.0,126,2.86,3.18,3.56,3.2,1.2, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.24,0.0,0.0,-0.0,484.0,1567.283464566929,1568.16,0.88
22416,36 DOILIES SPACEBOY DESIGN ,1.4456989247311827,1095,1530.1499999999999,92,1.32,1.4,1.63,1.45,-0.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.45,0.0,0.0,-0.0,1095.0,1583.0403225806451,1587.75,4.71
21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,2.8924242424242426,679,1530.0,64,2.73,2.8,3.43,2.99,-3.3, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.89,-0.0,0.0,-0.0,679.0,1963.9560606060606,1962.3100000000002,-1.65
82615,PINK MARSHMALLOW SCARF KNITTING KIT,2.898051948051948,568,1529.2,76,2.49,3.12,3.41,3.01,-3.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.9,0.0,0.0,-0.0,568.0,1646.0935064935065,1647.2,1.11
22313,OFFICE MUG WARMER PINK,3.8285714285714287,436,1525.8000000000002,56,3.61,3.92,4.09,3.87,-1.1, Competitive — Monitor,-4.041,Highly Elastic — Consider Discount,-5%,MONITOR — No Clear Signal,0.0,3.83,0.0,0.0,-0.0,436.0,1669.257142857143,1669.88,0.62
21741,COSY SLIPPER SHOES LARGE GREEN,2.942982456140351,523,1523.65,107,2.7,3.05,3.13,2.96,-0.6, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.94,-0.0,0.0,-0.0,523.0,1539.1798245614036,1537.62,-1.56
21192,WHITE BELL HONEYCOMB PAPER ,1.6360465116279068,964,1522.9999999999998,80,1.4,1.76,1.86,1.67,-2.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.64,0.0,0.0,-0.0,964.0,1577.1488372093022,1580.9599999999998,3.81
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",6.726,226,1520.7,97,5.92,6.59,7.6,6.7,0.4, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.73,0.0,0.0,-0.0,226.0,1520.076,1520.98,0.9
21328,BALLOONS  WRITING SET ,1.6481132075471696,926,1518.2999999999997,200,1.52,1.73,1.8,1.68,-1.9, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,1.65,0.0,0.0,-0.0,926.0,1526.152830188679,1527.8999999999999,1.75
15059A,ENGLISH ROSE EDWARDIAN PARASOL,3.0,505,1515.0,1,2.57,2.97,3.55,3.03,-1.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,3.0,0.0,0.0,-0.0,505.0,1515.0,1515.0,0.0
22428,ENAMEL FIRE BUCKET CREAM,6.934210526315789,219,1514.25,74,6.3,7.34,8.25,7.3,-5.0, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,6.93,-0.0,0.0,-0.0,219.0,1518.592105263158,1517.6699999999998,-0.92
21610,SET 12 PEAR BOTANICAL T-LIGHTS,2.9202127659574466,536,1514.0,87,2.58,2.77,3.24,2.86,2.1, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,2.92,-0.0,0.0,-0.0,536.0,1565.2340425531913,1565.12,-0.11
22023,EMPIRE BIRTHDAY CARD,0.4055084745762712,3801,1513.62,230,0.37,0.43,0.48,0.43,-5.7, Competitive — Monitor,-1.0,,,MONITOR — No Clear Signal,0.0,0.41,0.0,0.0,-0.0,3801.0,1541.3377118644069,1558.4099999999999,17.07
